id,pl_a,ql_a,pl_b,ql_b,pl_c,ql_c,name,bus_type,v_a,v_b,v_c,v_ln_base,s_base,v_min,v_max,cvr_p,cvr_q,phases,has_gen,has_load,has_cap,latitude,longitude
34,0.0,0.0,0.0,0.0,0.0,0.0,27,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,ac,False,False,False,3150.0,875.0
35,0.0,0.0,0.0,0.0,0.0200001665259979,0.0099997417949084,31,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,c,False,True,False,3375.0,1150.0
36,0.0400680963653938,0.0200351658679155,0.0,0.0,0.0,0.0,33,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,a,False,True,False,3650.0,875.0
37,0.0392600594090497,0.01963111639557,0.0,0.0,0.0,0.0,29,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,3650.0,1500.0
38,0.0,0.0,0.0,0.0,0.0400003323100088,0.0199994835373058,30,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,3650.0,1850.0
39,0.0,0.0,0.0,0.0,0.0,0.0,250,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,3650.0,2050.0
40,0.0,0.0,0.0,0.0,0.0200001663575672,0.0099997416219193,32,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,c,False,True,False,3675.0,1150.0
41,0.0254462195025555,-0.0020190036148714,0.0145542448888997,0.0220191361631616,0.0,0.0,35,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,2325.0,1975.0
42,0.0,0.0,0.0,0.0,0.0,0.0,36,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,ab,False,False,False,2000.0,2075.0
43,0.0,0.0,0.0,0.0,0.0,0.0,40,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,2575.0,1975.0
44,0.0390698739033947,0.0195360268545047,0.0,0.0,0.0,0.0,37,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,a,False,True,False,2000.0,1775.0
45,0.0,0.0,0.0204517350330012,0.0102259278375158,0.0,0.0,38,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,b,False,True,False,2000.0,2325.0
46,0.0,0.0,0.0199995999702345,0.0099998585925034,0.0,0.0,39,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,b,False,True,False,2000.0,2650.0
47,0.0,0.0,0.0,0.0,0.0200001692790576,0.0099997404352688,41,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,c,False,True,False,2575.0,2300.0
48,0.0200003731410438,0.0100007572655632,0.0,0.0,0.0,0.0,42,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,2825.0,1975.0
49,0.0,0.0,0.0416248820144499,0.0208125728487708,0.0,0.0,43,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,b,False,True,False,2825.0,2475.0
50,0.0,0.0,0.0,0.0,0.0,0.0,44,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,3025.0,1975.0
51,0.0197057116089896,0.0098534236841187,0.0,0.0,0.0,0.0,45,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,a,False,True,False,3025.0,2175.0
52,0.0344415990991001,0.0246023467473165,0.0356616744638444,0.0254727639927957,0.0350293054806647,0.0250201845272842,47,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,3275.0,1975.0
53,0.020000381476965,0.0100007683016578,0.0,0.0,0.0,0.0,46,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,a,False,True,False,3025.0,2475.0
54,0.0677455149261685,0.0483920214464679,0.072632312582985,0.051880507600605,0.0700857121877535,0.0500597275710778,48,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,3275.0,1825.0
55,0.035000494881972,0.0250015846313372,0.0699984994093179,0.0499992028511267,0.0350003395322582,0.019999533184673,49,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,3275.0,2225.0
56,0.0,0.0,0.0,0.0,0.0400003477193507,0.0199994605587935,50,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,3275.0,2475.0
57,0.0200003840173269,0.0100007766211231,0.0,0.0,0.0,0.0,51,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,3275.0,2725.0
58,0.0,0.0,0.0,0.0,0.0,0.0,151,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,3928.0,3187.0
59,0.0400008273380068,0.02000175284385,0.0,0.0,0.0,0.0,52,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,1500.0,2000.0
60,0.0400009097070722,0.0200019523860331,0.0,0.0,0.0,0.0,53,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,1500.0,2200.0
61,0.0,0.0,0.0,0.0,0.0,0.0,54,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,1500.0,2325.0
62,0.019649020500758,0.0098252934258349,0.0,0.0,0.0,0.0,55,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,1500.0,2600.0
63,0.0,0.0,0.0,0.0,0.0,0.0,57,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,1850.0,2325.0
64,0.0,0.0,0.0199994377324595,0.0099997831369695,0.0,0.0,56,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,1500.0,2875.0
65,0.0,0.0,0.0204861686455133,0.0102431542260088,0.0,0.0,58,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,b,False,True,False,1850.0,2075.0
66,0.020000697689899,0.0100015604684242,0.0,0.0,0.0,0.0,60,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,1850.0,3075.0
67,0.0,0.0,0.019999361022956,0.0099997481441092,0.0,0.0,59,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,b,False,True,False,1850.0,1825.0
68,0.0,0.0,0.0,0.0,0.0,0.0,61,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,1300.0,3075.0
69,0.0,0.0,0.0,0.0,0.0397762363253016,0.0198866904139398,62,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,2100.0,3075.0
70,0.0400014367015596,0.0200031419689022,0.0,0.0,0.0,0.0,63,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,2275.0,3075.0
71,0.0,0.0,0.0762041846884387,0.0355622776674882,0.0,0.0,64,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,2625.0,3075.0
72,0.0442048855733588,0.0453917408384021,0.0354275826114097,0.0254200409556566,0.0585568522468638,0.0278972552412951,65,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,2625.0,2650.0
73,0.0,0.0,0.0,0.0,0.0750014341726323,0.0349980228158966,66,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,2300.0,2650.0
74,0.0,0.0,0.0,0.0,0.0,0.0,67,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,1850.0,3525.0
75,0.0200007814260245,0.0100017320743332,0.0,0.0,0.0,0.0,68,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,a,False,True,False,1850.0,3725.0
76,0.0,0.0,0.0,0.0,0.0,0.0,72,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,1575.0,3525.0
77,0.0,0.0,0.0,0.0,0.0,0.0,97,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,2100.0,3525.0
78,0.0400016283184838,0.0200035319761243,0.0,0.0,0.0,0.0,69,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,a,False,True,False,1850.0,4000.0
79,0.0200008377375133,0.0100017904232627,0.0,0.0,0.0,0.0,70,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,a,False,True,False,1850.0,4325.0
80,0.040001702234007,0.0200036085977581,0.0,0.0,0.0,0.0,71,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,a,False,True,False,1850.0,4600.0
81,0.0,0.0,0.0,0.0,0.040000933050139,0.0199988446412554,73,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,c,False,True,False,1575.0,3800.0
82,0.0995713950838562,0.0551070345495008,0.080210351069479,0.0777988325472275,0.0719241879480067,0.0519904384658059,76,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,1375.0,3525.0
83,0.0,0.0,0.0,0.0,0.0419434570395185,0.0209700270785367,74,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,c,False,True,False,1575.0,4150.0
84,0.0,0.0,0.0,0.0,0.0400009319307523,0.0199988424522616,75,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,c,False,True,False,1575.0,4550.0
85,0.0,0.0,0.0399981880158234,0.0199992376518334,0.0,0.0,77,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,1375.0,3925.0
86,0.0,0.0,0.0199990739382084,0.009999600217664,0.0,0.0,86,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,725.0,3255.0
87,0.0,0.0,0.0,0.0,0.0,0.0,78,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,1375.0,4025.0
88,0.0424418688783038,0.0212239185158514,0.0,0.0,0.0,0.0,79,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,1375.0,4250.0
89,0.0,0.0,0.0399981535115266,0.0199992279014718,0.0,0.0,80,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,900.0,4025.0
90,0.0,0.0,0.0,0.0,0.0,0.0,81,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,425.0,4025.0
91,0.0400016211723644,0.0200036875181433,0.0,0.0,0.0,0.0,82,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,175.0,4025.0
92,0.0,0.0,0.0,0.0,0.0200005000399918,0.0099993808360784,84,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,c,False,True,False,425.0,4700.0
93,0.0,0.0,0.0,0.0,0.0200005060501882,0.0099993729579105,83,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,True,175.0,4275.0
94,0.0,0.0,0.0,0.0,0.0400009993004692,0.0199987600377651,85,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,c,False,True,False,900.0,4700.0
95,0.0,0.0,0.0399981070435778,0.0199991721203641,0.0,0.0,87,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,1125.0,3050.0
96,0.0400016482280655,0.0200037765077644,0.0,0.0,0.0,0.0,88,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,a,False,True,True,1300.0,2950.0
97,0.0,0.0,0.0,0.0,0.0,0.0,89,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,1125.0,2775.0
98,0.0,0.0,0.0410946616327926,0.0205474466458427,0.0,0.0,90,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,b,False,True,True,900.0,2775.0
99,0.0,0.0,0.0,0.0,0.0,0.0,91,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,1125.0,2550.0
100,0.0,0.0,0.0,0.0,0.0400010510198857,0.0199987477323528,92,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,c,False,True,True,825.0,2550.0
101,0.0,0.0,0.0,0.0,0.0,0.0,93,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,1125.0,2325.0
102,0.0400016830027643,0.0200038524260098,0.0,0.0,0.0,0.0,94,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,a,False,True,False,850.0,2325.0
103,0.0,0.0,0.0199990359011708,0.0099995710587163,0.0,0.0,95,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,1125.0,2025.0
104,0.0,0.0,0.0199990343117123,0.0099995695102101,0.0,0.0,96,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,b,False,True,False,925.0,2025.0
105,0.0400015383122218,0.0200034923829607,0.0,0.0,0.0,0.0,98,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,2100.0,3800.0
106,0.0,0.0,0.0399982429231821,0.0199992681064355,0.0,0.0,99,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,2100.0,4350.0
107,0.0,0.0,0.0,0.0,0.0421531937406643,0.0210748908271735,100,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,True,False,2100.0,4650.0
108,0.0,0.0,0.0,0.0,0.0,0.0,450,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,2100.0,5450.0
109,0.0,0.0,0.0,0.0,0.0,0.0,197,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,2200.0,3525.0
110,0.0,0.0,0.0,0.0,0.0,0.0,101,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,2450.0,3525.0
111,0.0,0.0,0.0,0.0,0.0200004683983639,0.0099994182412912,102,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,c,False,True,False,2450.0,3750.0
112,0.0,0.0,0.0,0.0,0.0,0.0,105,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,2725.0,3525.0
113,0.0,0.0,0.0,0.0,0.0400009358817707,0.0199988346305766,103,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,c,False,True,False,2450.0,4075.0
114,0.0,0.0,0.0,0.0,0.0400009348483009,0.0199988326219154,104,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,c,False,True,False,2450.0,4775.0
115,0.0,0.0,0.0399982013984706,0.0199992483770522,0.0,0.0,106,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,b,False,True,False,2725.0,3750.0
116,0.0,0.0,0.0,0.0,0.0,0.0,108,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,3050.0,3525.0
117,0.0,0.0,0.0399981842846326,0.0199992317430505,0.0,0.0,107,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,b,False,True,False,2725.0,4325.0
118,0.0400016982649889,0.0200037377790343,0.0,0.0,0.0,0.0,109,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,a,False,True,False,3050.0,3975.0
119,0.0,0.0,0.0,0.0,0.0,0.0,300,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,4010.0,3245.0
120,0.0,0.0,0.0,0.0,0.0,0.0,110,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,a,False,False,False,3050.0,4275.0
121,0.02000088338065,0.0100019041152343,0.0,0.0,0.0,0.0,111,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,a,False,True,False,3625.0,4275.0
122,0.0203445848749521,0.0101737746051788,0.0,0.0,0.0,0.0,112,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,a,False,True,False,2925.0,4275.0
123,0.0412188131397567,0.0206124243843619,0.0,0.0,0.0,0.0,113,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,a,False,True,False,2925.0,4800.0
124,0.020000895668228,0.0100019166850269,0.0,0.0,0.0,0.0,114,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,a,False,True,False,2925.0,5125.0
125,0.0,0.0,0.0,0.0,0.0,0.0,135,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,2325.0,1600.0
126,0.0,0.0,0.0,0.0,0.0,0.0,152,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,1500.0,1600.0
127,0.0,0.0,0.0,0.0,0.0,0.0,160r,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,1850.0,3175.0
128,0.0,0.0,0.0,0.0,0.0,0.0,160,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,1850.0,3175.0
129,0.0,0.0,0.0,0.0,0.0,0.0,61s,PQ,1.0,1.0,1.0,2401.7771198288438,1000000.0,0.95,1.05,0,0,abc,False,False,False,1300.0,3175.0
130,0.0,0.0,0.0,0.0,0.0,0.0,610,PQ,1.0,1.0,1.0,277.1281292110204,1000000.0,0.95,1.05,0,0,abc,False,False,False,1300.0,3275.0
