fb,tb,raa,rab,rac,rbb,rbc,rcc,xaa,xab,xac,xbb,xbc,xcc,type,name,status,s_base,v_ln_base,z_base,phases
17,18,0.000165677204012912,5.873217040090938e-05,6.233385757789143e-05,0.00017011986474021212,6.498741987666907e-05,0.00017854958573691875,0.0004738071424360896,0.00020289768654008225,0.00017268796537251135,0.0004627036150321837,0.000187680789743361,0.0004423670291569937,line,hvmv69s1s2-7,,1000000,39837.16857408418,1587.0,abc
18,19,0.000165677204012912,5.873217040090938e-05,6.233385757789143e-05,0.00017011986474021212,6.498741987666907e-05,0.00017854958573691875,0.0004738071424360896,0.00020289768654008225,0.00017268796537251135,0.0004627036150321837,0.000187680789743361,0.0004423670291569937,line,hvmv69s1s2-8,,1000000,39837.16857408418,1587.0,abc
19,20,0.000165677204012912,5.873217040090938e-05,6.233385757789143e-05,0.00017011986474021212,6.498741987666907e-05,0.00017854958573691875,0.0004738071424360896,0.00020289768654008225,0.00017268796537251135,0.0004627036150321837,0.000187680789743361,0.0004423670291569937,line,hvmv69s1s2-9,,1000000,39837.16857408418,1587.0,abc
20,21,6.30119722747322e-10,0.0,0.0,6.30119722747322e-10,0.0,6.30119722747322e-10,6.30119722747322e-10,0.0,0.0,6.30119722747322e-10,0.0,6.30119722747322e-10,switch,hvmv69s1s2-10,CLOSED,1000000,39837.16857408418,1587.0,abc
21,22,6.30119722747322e-10,0.0,0.0,6.30119722747322e-10,0.0,6.30119722747322e-10,6.30119722747322e-10,0.0,0.0,6.30119722747322e-10,0.0,6.30119722747322e-10,switch,hvmv69s2b1_sw,CLOSED,1000000,39837.16857408418,1587.0,abc
2743,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,transformer,feeder_reg2a_feeder_reg2b_feeder_reg2c,,1000000,7199.557856794634,51.833633333333346,abc
23,24,1.9292492840877443e-08,0.0,0.0,1.9292492840877443e-08,0.0,1.9292492840877443e-08,1.9292492840877443e-08,0.0,0.0,1.9292492840877443e-08,0.0,1.9292492840877443e-08,switch,hvmv69s2b2_sw,CLOSED,1000000,7199.557856794634,51.833633333333346,abc
95,24,0.00035885602652637323,0.00014612472989302972,0.00015089295839767737,0.0003516989451466677,0.00014718305145986648,0.0003610877434796264,0.0009249512799447347,0.0004432354018653944,0.00040969253277544867,0.0009419028789160301,0.00046549451493646326,0.0009196982227777812,line,ln5774497-1,,1000000,7199.557856794634,51.833633333333346,abc
21,25,6.30119722747322e-10,0.0,0.0,6.30119722747322e-10,0.0,6.30119722747322e-10,6.30119722747322e-10,0.0,0.0,6.30119722747322e-10,0.0,6.30119722747322e-10,switch,hvmv69s2b3_sw,CLOSED,1000000,39837.16857408418,1587.0,abc
25,26,0.0007455474180581039,0.0002642947668040922,0.00028050235910051144,0.0007655393913309546,0.00029244338944501083,0.0008034731358161343,0.002132132140962403,0.0009130395894303701,0.0007770958441763012,0.0020821662676448263,0.0008445635538451246,0.0019906516312064716,line,hvmv69s2s3-1,,1000000,39837.16857408418,1587.0,abc
26,27,6.30119722747322e-10,0.0,0.0,6.30119722747322e-10,0.0,6.30119722747322e-10,6.30119722747322e-10,0.0,0.0,6.30119722747322e-10,0.0,6.30119722747322e-10,switch,hvmv69s3b1_sw,CLOSED,1000000,39837.16857408418,1587.0,abc
2744,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,transformer,feeder_reg3a_feeder_reg3b_feeder_reg3c,,1000000,7199.557856794634,51.833633333333346,abc
28,29,1.9292492840877443e-08,0.0,0.0,1.9292492840877443e-08,0.0,1.9292492840877443e-08,1.9292492840877443e-08,0.0,0.0,1.9292492840877443e-08,0.0,1.9292492840877443e-08,switch,hvmv69s3b2_sw,CLOSED,1000000,7199.557856794634,51.833633333333346,abc
557,29,0.0014141840522848012,0.0005758500551305629,0.0005946407461332872,0.001385979341760481,0.0005800207012152807,0.0014229788287166032,0.003645058888657472,0.0017467072875813035,0.0016145211543455227,0.0037118619493667552,0.0018344262623127933,0.0036243575791569606,line,ln6044631-1,,1000000,7199.557856794634,51.833633333333346,abc
10,30,8.09541933466495e-05,2.1091012744304112e-05,2.1608087402128904e-05,8.018649866526511e-05,2.120197421648562e-05,8.119569302196555e-05,0.00024001662270125044,0.00010390190714236645,9.31885230449171e-05,0.00024660060188834594,0.00010996893938761473,0.00023797027222030915,line,ln5815900-1,,1000000,7199.557856794634,51.833633333333346,abc
30,31,0.00010433533548291284,2.7182506543281297e-05,2.7848922397279737e-05,0.00010334591567870692,2.732551584208515e-05,0.00010464658495130319,0.000309338081398437,0.00013391079437470458,0.00012010317703265688,0.0003178236415516537,0.00014173010327675335,0.00030670070518457764,line,ln5742828-1,,1000000,7199.557856794634,51.833633333333346,abc
31,32,0.00028621536145997375,7.456774734718238e-05,7.63958763664834e-05,0.00028350115974120103,7.496005411420269e-05,0.0002870691889642152,0.0008485841385470824,0.0003673475169073973,0.0003294701077807223,0.0008718619442415973,0.00038879764512530677,0.000841349220646432,line,ln5742828-2,,1000000,7199.557856794634,51.833633333333346,abc
32,33,0.00044188181965289236,0.0001151235619119558,0.00011794597149014317,0.0004376914212470262,0.00011572923600012775,0.000443200025808283,0.0013101110344219094,0.0005671400318557426,0.000508661904115653,0.0013460491444008777,0.0006002564293837039,0.0012989411982863822,line,ln5473414-1,,1000000,7199.557856794634,51.833633333333346,abc
33,34,0.0005065673112577085,0.0001319760864250077,0.00013521165839855818,0.0005017634954880856,0.00013267042296635884,0.0005080784848749987,0.0015018934806539013,0.0006501616230091809,0.0005831230922998805,0.0015430924414032486,0.0006881258109621011,0.0014890885323471162,line,ln5714974-1,,1000000,7199.557856794634,51.833633333333346,abc
34,35,0.00018245647516038242,4.753542322891542e-05,4.870081831916712e-05,0.000180726226735017,4.778551081864844e-05,0.00018300077283897042,0.00054095513953734,0.00023417657512144377,0.00021003049672017207,0.0005557942675101529,0.00024785059585329507,0.0005363430264365831,line,ln5896798-1,,1000000,7199.557856794634,51.833633333333346,abc
35,36,0.000549898800658089,0.0002239165787250861,0.0002312232503207957,0.0005389315319598075,0.00022553831478995716,0.0005533186080050112,0.0014173639618990583,0.0006791988928102167,0.0006277989381773332,0.0014433400170702178,0.0007133080025274922,0.001409314355309314,line,ln5775442-1,,1000000,7199.557856794634,51.833633333333346,abc
36,37,0.019292492840877445,0.0,0.0,0.019292492840877445,0.0,0.019292492840877445,0.019292492840877445,0.0,0.0,0.019292492840877445,0.0,0.019292492840877445,line,cap_1a_cap_1b_cap_1c,,1000000,7199.557856794634,51.833633333333346,abc
37,38,1.9292492840877444e-05,0.0,0.0,1.9292492840877444e-05,0.0,1.9292492840877444e-05,1.9292492840877444e-05,0.0,0.0,1.9292492840877444e-05,0.0,1.9292492840877444e-05,line,ln5513564-2,,1000000,7199.557856794634,51.833633333333346,abc
38,39,0.00011085713807043522,4.5140580510959166e-05,4.661357281600065e-05,0.00010864618576632771,4.546751524629967e-05,0.00011154655593200969,0.0002857342337031186,0.00013692345818438068,0.00012656145728397398,0.0002909708902137134,0.0001437997021057394,0.00028411146902702894,line,ln5513564-1,,1000000,7199.557856794634,51.833633333333346,abc
39,40,1.9292492840877443e-08,0.0,0.0,1.9292492840877443e-08,0.0,1.9292492840877443e-08,1.9292492840877443e-08,0.0,0.0,1.9292492840877443e-08,0.0,1.9292492840877443e-08,switch,xj171_48332_sw,CLOSED,1000000,7199.557856794634,51.833633333333346,abc
40,41,0.0002900672237894922,0.0001181142062384885,0.00012196841712669666,0.0002842820771769576,0.00011896965905543131,0.0002918711448415649,0.0007476481655084833,0.0003582719893234566,0.00033115892392774455,0.0007613503270689081,0.00037626427217583007,0.0007434020623467917,line,ln6321409-1,,1000000,7199.557856794634,51.833633333333346,abc
41,42,0.0003928090951851783,0.0001599502828169479,0.00016516965600868997,0.0003849748484312862,0.00016110873720075235,0.00039525196545157014,0.0010124653022617184,0.0004851720029508516,0.0004484554841154959,0.0010310207723155762,0.0005095371561564605,0.0010067152284711771,line,ln5654466-1,,1000000,7199.557856794634,51.833633333333346,abc
42,43,0.0003469408117439171,0.00014127290238282378,0.00014588280982675344,0.0003400213692933391,0.00014229608415028245,0.00034909842826450063,0.0008942398181071576,0.00042851851090626675,0.0003960893767408678,0.0009106285675574231,0.0004500385473184425,0.0008891611799265998,line,ln6291242-1,,1000000,7199.557856794634,51.833633333333346,abc
43,44,0.0002877792137871065,0.00011718253777292743,0.00012100634718058115,0.0002820396996081224,0.00011803124289677978,0.00028956890576028934,0.0007417508205461647,0.00035544598959678085,0.00032854678829784706,0.0007553449013579443,0.00037329635181919076,0.0007375382100568893,line,ln5654472-1,,1000000,7199.557856794634,51.833633333333346,abc
44,45,0.00030795382206372744,0.00012539755707650392,0.0001294894326030016,0.0003018119423047721,0.0001263057602203514,0.00030986897943804064,0.0007937508661590889,0.00038036434109702465,0.00035157938563948294,0.0008082979527548836,0.0003994660934413749,0.0007892429328585352,line,ln5594242-1,,1000000,7199.557856794634,51.833633333333346,abc
45,46,0.000558494264326142,0.00022741661694085027,0.0002348374990606784,0.0005473555663402877,0.00022906370234892422,0.0005619675266538116,0.0014395187664273297,0.0006898154451641141,0.0006376120582595874,0.0014659008531050064,0.0007244577140971827,0.0014313433365026346,line,ln6351519-1,,1000000,7199.557856794634,51.833633333333346,abc
46,47,0.0006478004863999427,0.0002637817511831813,0.0002723892720724809,0.0006348806509889119,0.00026569221436364016,0.0006518291419636194,0.0016697055218617405,0.000800120626919372,0.0007395696390425681,0.0017003062454030375,0.000840302380069364,0.0016602227969350375,line,ln6261021-1,,1000000,7199.557856794634,51.833633333333346,abc
47,48,0.0004349274037206936,0.00017710068856010227,0.00018287970044948736,0.0004262531427564171,0.00017838335630800508,0.00043763220672961414,0.0011210252274387559,0.0005371937722111702,0.0004965403850914166,0.0011415702772206021,0.0005641714388560241,0.0011146586114525769,line,ln5473440-1,,1000000,7199.557856794634,51.833633333333346,abc
48,49,0.0003500655720397441,0.00014254529220062342,0.00014719671927920146,0.0003430838088753529,0.00014357768936636947,0.00035224262136906325,0.000902293886651366,0.0004323780096552787,0.0003996567989527934,0.0009188302431626833,0.00045409186862470135,0.00089716950716161,line,ln5866268-1,,1000000,7199.557856794634,51.833633333333346,abc
49,50,1.9292492840877443e-08,0.0,0.0,1.9292492840877443e-08,0.0,1.9292492840877443e-08,1.9292492840877443e-08,0.0,0.0,1.9292492840877443e-08,0.0,1.9292492840877443e-08,switch,ln0048634_sw,CLOSED,1000000,7199.557856794634,51.833633333333346,abc
50,51,0.0002196978290508402,8.946007188144488e-05,9.23792633494818e-05,0.00021531614078247849,9.010799453979441e-05,0.00022106412453828586,0.0005662710757533279,0.00027135633332089887,0.0002508208121802053,0.0005766491360829357,0.0002849837450315159,0.0005630550638428386,line,ln6048634-1,,1000000,7199.557856794634,51.833633333333346,abc
51,52,0.0002612006488148666,0.000106359853073699,0.00010983050505401338,0.00025599122174157623,0.00010713017392517901,0.00026282504933505124,0.0006732445788421232,0.0003226178912630039,0.000298203032596106,0.0006855831445131845,0.0003388196388899993,0.0006694210344709964,line,ln6504019-5,,1000000,7199.557856794634,51.833633333333346,abc
52,53,0.001341115448263373,0.0005460968136157312,0.0005639166199885881,0.0013143680295402936,0.0005500519691588995,0.001349455812813274,0.00345672458794195,0.0016564577454998327,0.0015311014560958531,0.003520076042488301,0.0017396444226004271,0.0034370928816406642,line,ln6504020-2,,1000000,7199.557856794634,51.833633333333346,abc
53,54,0.0016024691474976714,0.0006525189882043176,0.0006738114801846781,0.0015705092492395176,0.0006572449159681716,0.0016124348643846158,0.004130363654185387,0.001979264674591794,0.0018294792206438968,0.004206060904180594,0.0020786625927271566,0.004106906163108624,line,ln6504018-1,,1000000,7199.557856794634,51.833633333333346,abc
54,55,0.00021445905592960005,8.732686454834795e-05,9.017644685427083e-05,0.0002101818505813706,8.795933725973231e-05,0.00021579277161365743,0.0005527681399081776,0.0002648857447337406,0.00024483990042165895,0.0005628987316863653,0.0002781882059498987,0.0005496288149491573,line,ln5957526-1,,1000000,7199.557856794634,51.833633333333346,abc
55,56,0.0005474404087609323,0.00022291553143762518,0.00023018953763703898,0.0005365221706196723,0.00022453001732701585,0.0005508449274280803,0.0014110274576639434,0.0006761624485542115,0.0006249922838969242,0.0014368873836064586,0.0007101190691974103,0.0014030138378550248,line,ln5715052-1,,1000000,7199.557856794634,51.833633333333346,abc
56,57,0.00021567296767359656,8.782116452547939e-05,9.068687644370357e-05,0.00021137155187745115,8.845721724913594e-05,0.00021701423264544235,0.0005558969969938954,0.0002663850888157882,0.0002462257781559075,0.0005660849313929384,0.00027976284652070653,0.0005527399023798728,line,ln5866308-1,,1000000,7199.557856794634,51.833633333333346,abc
57,58,4.869378276210097e-05,1.9827912387195047e-05,2.0474921398616253e-05,4.772262625321496e-05,1.9971517835226192e-05,4.8996608219876085e-05,0.00012550820764283888,6.0143363286445634e-05,5.5591874499999484e-05,0.0001278083988525798,6.316374008449284e-05,0.00012479541140809113,line,ln6412354-1,,1000000,7199.557856794634,51.833633333333346,abc
58,59,0.0003523951525781091,0.00014349388802114706,0.00014817626894055768,0.0003453669278908195,0.00014453315547788222,0.0003545866895124763,0.0009082983796552942,0.00043525535457851944,0.00040231639411218245,0.0009249447806193685,0.0004571137127141218,0.0009031398989694079,line,ln6412355-1,,1000000,7199.557856794634,51.833633333333346,abc
59,60,0.00018005870288981162,7.33191792244552e-05,7.571167364050199e-05,0.00017646758362624288,7.385020000849918e-05,0.00018117848360997858,0.00046410124225928275,0.00022239668734910312,0.00020556630119674877,0.0004726068341876807,0.00023356536428578478,0.00046146548142549283,line,ln5745355-1,,1000000,7199.557856794634,51.833633333333346,abc
60,61,0.0005044394400154866,0.00020540571000898856,0.00021210834933772663,0.0004943788199995131,0.00020689337943368533,0.0005075765366975994,0.0013001924761116954,0.0006230504753571048,0.0005758996827007037,0.0013240211273265548,0.0006543398329345682,0.001292808319180245,line,ln5896834-1,,1000000,7199.557856794634,51.833633333333346,abc
61,62,0.0002758792311158287,0.0001123369127170963,0.0001160026034576978,0.0002703770520743365,0.00011315052296340709,0.00027759491738447317,0.0007110786194696986,0.0003407479123412568,0.00031496102219612764,0.0007241105702931332,0.00035786014272180317,0.0007070402049939697,line,ln6023352-1,,1000000,7199.557856794634,51.833633333333346,abc
62,63,1.9292492840877443e-08,0.0,0.0,1.9292492840877443e-08,0.0,1.9292492840877443e-08,1.9292492840877443e-08,0.0,0.0,1.9292492840877443e-08,0.0,1.9292492840877443e-08,switch,l9407_48332_sw,CLOSED,1000000,7199.557856794634,51.833633333333346,abc
63,64,5.374862970366465e-05,2.188622572008348e-05,2.260040001086951e-05,5.267665852747898e-05,2.204473868851243e-05,5.40828911323632e-05,0.00013853707382569628,6.638677833286224e-05,6.13628046034382e-05,0.00014107604530351324,6.972069705667375e-05,0.0001377502830137604,line,ln6326450-1,,1000000,7199.557856794634,51.833633333333346,abc
64,65,0.00017586604345060984,7.161194517291337e-05,7.394873045557372e-05,0.00017235854325035793,7.213060115999445e-05,0.00017695975012308626,0.00045329466405520435,0.00021721818969530168,0.00020077969838743179,0.0004616022036278303,0.0002281268044520917,0.00045072027680326254,line,ln5992960-1,,1000000,7199.557856794634,51.833633333333346,abc
65,66,2.733332545793965e-05,1.113002013169805e-05,1.149320628977078e-05,2.6788185289683128e-05,1.1210630308725076e-05,2.7503310748151248e-05,7.045163658581957e-05,3.3760328928953135e-05,3.120543758017661e-05,7.17428050140049e-05,3.5455759789808114e-05,7.005152202571771e-05,line,ln5508630-1,,1000000,7199.557856794634,51.833633333333346,abc
66,67,0.0003530509876905952,0.00014376094143973958,0.00014845203663854512,0.0003460096829240405,0.00014480214305500217,0.00035524660324767136,0.0009099887944230176,0.00043606539904803547,0.0004030651365839708,0.0009266661756493597,0.00045796443730838346,0.0009048207133986019,line,ln5805762-1,,1000000,7199.557856794634,51.833633333333346,abc
67,68,0.00021649559544535362,8.815613524371999e-05,9.10327776658233e-05,0.00021217777303075266,8.879461402308681e-05,0.0002178419763194241,0.000558017319781198,0.0002674011446266095,0.00024716494158198916,0.0005682441133746217,0.00028082992826737233,0.0005548481832606928,line,ln6018336-1,,1000000,7199.557856794634,51.833633333333346,abc
68,69,0.00016218416944782302,6.604074113757928e-05,6.819573122440976e-05,0.00015894954270775149,6.651904717576288e-05,0.00016319278887664952,0.0004180296387094751,0.0002003192372641622,0.00018515961345371993,0.00042569087551963655,0.00021037919306599452,0.0004156555314054093,line,ln5563942-4,,1000000,7199.557856794634,51.833633333333346,abc
69,70,1.9292492840877443e-08,0.0,0.0,1.9292492840877443e-08,0.0,1.9292492840877443e-08,1.9292492840877443e-08,0.0,0.0,1.9292492840877443e-08,0.0,1.9292492840877443e-08,switch,2002200004868472_sw,CLOSED,1000000,7199.557856794634,51.833633333333346,abc
70,71,0.019292492840877445,0.0,0.0,0.019292492840877445,0.0,0.019292492840877445,0.019292492840877445,0.0,0.0,0.019292492840877445,0.0,0.019292492840877445,line,cap_2a_cap_2b_cap_2c,,1000000,7199.557856794634,51.833633333333346,abc
71,72,2.739861412052455e-05,1.115660541236797e-05,1.1520659080636867e-05,2.6852171824849924e-05,1.1237408135693721e-05,2.7569005439350345e-05,7.061991809026672e-05,3.384096919819478e-05,3.127997520964001e-05,7.191417061665217e-05,3.554044978265842e-05,7.021884781240742e-05,line,ln5563942-5,,1000000,7199.557856794634,51.833633333333346,abc
72,73,0.0002070630064113543,8.431522294770258e-05,8.706653170789167e-05,0.00020293330904509415,8.492588357252308e-05,0.00020835072624226492,0.0005337048249217893,0.00025575062998544457,0.00023639610671142563,0.0005434860429786583,0.0002685943292181424,0.0005306737658634564,line,ln5563942-3,,1000000,7199.557856794634,51.833633333333346,abc
73,74,0.0005073669798950684,0.00020659779246694757,0.00021333933090304476,0.0004972479725604721,0.0002080940956566178,0.0005105222828769159,0.0013077382091036128,0.0006266663803972506,0.0005792419457237794,0.0013317051511045892,0.0006581373273486767,0.0013003111978428237,line,ln5896833-1,,1000000,7199.557856794634,51.833633333333346,abc
74,75,0.00026744955470435955,0.00010890438240505192,0.0001124580654869297,0.00026211549846315985,0.00010969313224025558,0.00026911281701919726,0.00068935113153594,0.000330336129521279,0.00030533717523744086,0.0007019848822918761,0.0003469254841340372,0.0006854361135446369,line,ln5805761-1,,1000000,7199.557856794634,51.833633333333346,abc
78,76,0.00018784418185513268,7.648939492880759e-05,7.898533735737381e-05,0.00018409778776707746,7.704337628669762e-05,0.000189012380280763,0.00048416831150613923,0.00023201279978090885,0.00021445469197298102,0.0004930416729784881,0.0002436643942215237,0.00048141858417031553,line,ln5835149-1,,1000000,7199.557856794634,51.833633333333346,abc
76,77,0.0001779908448198842,7.24771557398557e-05,7.48421739006253e-05,0.0001744409672448873,7.300207809268831e-05,0.0001790977655807069,0.00045877133882408756,0.00021984260483446126,0.00020320550481194442,0.00046717924951505377,0.0002308830167200053,0.0004561658480034827,line,ln5895787-1,,1000000,7199.557856794634,51.833633333333346,abc
79,78,0.00029570395404795796,0.00012040946011640447,0.00012433856794350924,0.00028980638759517214,0.00012128153651706334,0.0002975429297892343,0.0007621768357324121,0.0003652341084370791,0.0003375941684978761,0.0007761452644969181,0.0003835760262597464,0.0007578482201866621,line,ln6198013-1,,1000000,7199.557856794634,51.833633333333346,abc
80,79,0.0002402591839642572,9.783257285917882e-05,0.00010102496926553418,0.0002354674167797998,9.854113411278589e-05,0.00024175335002081744,0.0006192679606841856,0.00029675236887354587,0.00027429494372346825,0.0006306172958901625,0.0003116551598172841,0.0006157509646329653,line,ln6198013-2,,1000000,7199.557856794634,51.833633333333346,abc
81,80,0.0002768797161857565,0.00011274430621141862,0.00011642329069958537,0.0002713575833117093,0.00011356086704194294,0.00027860162444686315,0.000713657369379385,0.00034198364580886,0.000316103238661796,0.0007267365809994302,0.00035915793425350814,0.0007096043094612543,line,ln6017302-1,,1000000,7199.557856794634,51.833633333333346,abc
82,81,0.0003571912567939145,0.00014544684235733924,0.00015019295056330106,0.0003500673778451922,0.00014650025426241352,0.00035941262058444894,0.0009206603365551081,0.0004411791875988479,0.0004077919273020476,0.000937533295328669,0.00046333503837258044,0.0009154316488564872,line,ln5683830-1,,1000000,7199.557856794634,51.833633333333346,abc
83,82,0.0002654046229413049,0.00010807169442035096,0.00011159820587572146,0.00026011135114278487,0.00010885441343754524,0.0002670551678749465,0.0006840803206485045,0.0003278103640755697,0.00030300255296157044,0.0006966174731572089,0.0003442728757096073,0.0006801952370672705,line,ln5623408-1,,1000000,7199.557856794634,51.833633333333346,abc
84,83,0.00044786054965390373,0.00018236701353853643,0.0001883178720475546,0.000438928347980548,0.00018368782312120415,0.0004506457835847109,0.0011543604064531054,0.0005531679448914469,0.0005113056751310476,0.0011755163906685161,0.0005809478284043817,0.001147804470656435,line,ln5774496-1,,1000000,7199.557856794634,51.833633333333346,abc
85,84,0.0003742299932517455,0.00015238494727568062,0.0001573574543236734,0.0003667662910468375,0.00015348860903287393,0.00037655732053238223,0.0009645776736773637,0.0004622243161264867,0.0004272444168206796,0.000982255506289067,0.00048543704523963075,0.0009590995671309334,line,ln5865271-1,,1000000,7199.557856794634,51.833633333333346,abc
86,85,0.0002018285309959016,8.218376562310746e-05,8.486552232609848e-05,0.00019780323083564937,8.277898897555756e-05,0.0002030836977507523,0.000520212966411768,0.00024928534964229225,0.00023042010148318392,0.0005297469189317398,0.00026180436495852334,0.0005172585313936178,line,ln5895818-1,,1000000,7199.557856794634,51.833633333333346,abc
87,86,0.0001541666664633899,6.277604618635557e-05,6.482450528738511e-05,0.0001510919420715583,6.323070737620618e-05,0.00015512542523498762,0.0003973645276363937,0.00019041654399839635,0.000176006329514135,0.00040464703457915167,0.00019997919031596116,0.0003951077832812551,line,ln5532791-1,,1000000,7199.557856794634,51.833633333333346,abc
88,87,0.00043748778929252903,0.00017814326726144945,0.0001839562997679179,0.0004287624635932433,0.0001794334859798524,0.000440208515277421,0.0011276246203338542,0.000540356192357344,0.0004994634817437448,0.0011482906173096092,0.0005674926745374996,0.00112122052454858,line,ln5956503-1,,1000000,7199.557856794634,51.833633333333346,abc
89,88,0.0003344758604838482,0.00013619722439118365,0.00014064150625963493,0.0003278050209936996,0.0001371836451019149,0.00033655595777389854,0.0008621114106952728,0.00041312262154509657,0.00038185860708627253,0.0008779113422371342,0.00043386948225723195,0.0008572152387315604,line,ln6320368-1,,1000000,7199.557856794634,51.833633333333346,abc
90,89,0.0004615710906566272,0.00018794989066088294,0.00019408292527282498,0.00045236544378390793,0.00018931113473583618,0.00046444159011046365,0.001189699320980912,0.0005701023049186636,0.0005269584881087183,0.001211502962127174,0.000598732625542546,0.0011829426855990224,line,ln6229835-1,,1000000,7199.557856794634,51.833633333333346,abc
91,90,0.00010467752161691467,4.262426555909964e-05,4.401514743225932e-05,0.00010258981656124081,4.293297565591074e-05,0.00010532850859316325,0.00026980627450572353,0.00012929080168794897,0.00011950641980576788,0.0002747510190177085,0.00013578373650703003,0.00026827396916736444,line,ln6047605-1,,1000000,7199.557856794634,51.833633333333346,abc
