fb,tb,raa,rab,rac,rbb,rbc,rcc,xaa,xab,xac,xbb,xbc,xcc,type,name,status,s_base,v_ln_base,z_base,phases
34,35,0.27001903752089,0.10995066546782975,0.11353849004463121,0.2646337351077933,0.1107469931027061,0.2716982793872438,0.6959739725759836,0.3335097859867847,0.3082706578745229,0.7087291002604086,0.35025852041852196,0.6920213416170082,overhead_line,ln5775442-1,,1000000,7199.557856794634,51.833633333333346,abc
35,36,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,overhead_line,cap_1a,,1000000,7199.557856794634,51.833633333333346,a
35,36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,overhead_line,cap_1b,,1000000,7199.557856794634,51.833633333333346,b
35,36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,overhead_line,cap_1c,,1000000,7199.557856794634,51.833633333333346,c
36,37,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,overhead_line,ln5513564-2,,1000000,7199.557856794634,51.833633333333346,abc
37,38,0.27001903752089,0.10995066546782976,0.11353849004463121,0.2646337351077933,0.1107469931027061,0.27169827938724384,0.6959739725759837,0.33350978598678477,0.3082706578745229,0.7087291002604086,0.350258520418522,0.6920213416170082,overhead_line,ln5513564-1,,1000000,7199.557856794634,51.833633333333346,abc
38,39,0.001,0.0,0.0,0.001,0.0,0.001,0.001,0.0,0.0,0.001,0.0,0.001,switch,xj171_48332_sw,CLOSED,1000000,7199.557856794634,51.833633333333346,abc
39,40,0.27001903752089,0.10995066546782975,0.1135384900446312,0.26463373510779326,0.11074699310270608,0.2716982793872438,0.6959739725759835,0.3335097859867847,0.30827065787452285,0.7087291002604085,0.3502585204185219,0.6920213416170081,overhead_line,ln6321409-1,,1000000,7199.557856794634,51.833633333333346,abc
40,41,0.27001903752089,0.10995066546782974,0.1135384900446312,0.26463373510779326,0.11074699310270608,0.27169827938724384,0.6959739725759836,0.3335097859867847,0.30827065787452285,0.7087291002604085,0.35025852041852196,0.6920213416170081,overhead_line,ln5654466-1,,1000000,7199.557856794634,51.833633333333346,abc
41,42,0.27001903752089,0.10995066546782975,0.1135384900446312,0.26463373510779326,0.11074699310270608,0.2716982793872438,0.6959739725759836,0.3335097859867847,0.3082706578745229,0.7087291002604085,0.35025852041852196,0.6920213416170082,overhead_line,ln6291242-1,,1000000,7199.557856794634,51.833633333333346,abc
42,43,0.27001903752089,0.10995066546782975,0.11353849004463121,0.2646337351077933,0.1107469931027061,0.27169827938724384,0.6959739725759837,0.33350978598678477,0.3082706578745229,0.7087291002604085,0.35025852041852196,0.6920213416170082,overhead_line,ln5654472-1,,1000000,7199.557856794634,51.833633333333346,abc
43,44,0.27001903752089,0.10995066546782975,0.11353849004463121,0.2646337351077933,0.1107469931027061,0.27169827938724384,0.6959739725759836,0.3335097859867847,0.3082706578745229,0.7087291002604086,0.350258520418522,0.6920213416170083,overhead_line,ln5594242-1,,1000000,7199.557856794634,51.833633333333346,abc
44,45,0.27001903752089,0.10995066546782975,0.1135384900446312,0.2646337351077933,0.1107469931027061,0.27169827938724384,0.6959739725759836,0.3335097859867847,0.3082706578745229,0.7087291002604086,0.35025852041852196,0.6920213416170082,overhead_line,ln6351519-1,,1000000,7199.557856794634,51.833633333333346,abc
45,46,0.27001903752089,0.10995066546782976,0.1135384900446312,0.2646337351077933,0.1107469931027061,0.27169827938724384,0.6959739725759836,0.33350978598678477,0.30827065787452296,0.7087291002604086,0.35025852041852196,0.6920213416170082,overhead_line,ln6261021-1,,1000000,7199.557856794634,51.833633333333346,abc
46,47,0.27001903752089007,0.10995066546782976,0.11353849004463121,0.2646337351077933,0.11074699310270611,0.27169827938724384,0.6959739725759836,0.3335097859867847,0.3082706578745229,0.7087291002604086,0.350258520418522,0.6920213416170082,overhead_line,ln5473440-1,,1000000,7199.557856794634,51.833633333333346,abc
47,48,0.27001903752089,0.10995066546782975,0.1135384900446312,0.26463373510779326,0.1107469931027061,0.27169827938724384,0.6959739725759836,0.3335097859867847,0.30827065787452285,0.7087291002604085,0.35025852041852196,0.6920213416170081,overhead_line,ln5866268-1,,1000000,7199.557856794634,51.833633333333346,abc
48,49,0.001,0.0,0.0,0.001,0.0,0.001,0.001,0.0,0.0,0.001,0.0,0.001,switch,ln0048634_sw,CLOSED,1000000,7199.557856794634,51.833633333333346,abc
49,50,0.27001903752089,0.10995066546782976,0.11353849004463121,0.2646337351077933,0.1107469931027061,0.27169827938724384,0.6959739725759837,0.33350978598678477,0.3082706578745229,0.7087291002604086,0.35025852041852196,0.6920213416170083,overhead_line,ln6048634-1,,1000000,7199.557856794634,51.833633333333346,abc
50,51,0.27001903752089,0.10995066546782975,0.1135384900446312,0.26463373510779326,0.11074699310270608,0.2716982793872438,0.6959739725759836,0.33350978598678466,0.3082706578745229,0.7087291002604085,0.3502585204185219,0.6920213416170081,overhead_line,ln6504019-5,,1000000,7199.557856794634,51.833633333333346,abc
51,52,0.27001903752089,0.10995066546782974,0.1135384900446312,0.26463373510779326,0.11074699310270608,0.2716982793872438,0.6959739725759836,0.33350978598678466,0.30827065787452285,0.7087291002604085,0.35025852041852196,0.6920213416170082,overhead_line,ln6504020-2,,1000000,7199.557856794634,51.833633333333346,abc
52,53,0.27001903752088996,0.10995066546782975,0.1135384900446312,0.26463373510779326,0.11074699310270608,0.27169827938724384,0.6959739725759836,0.3335097859867847,0.30827065787452285,0.7087291002604085,0.35025852041852196,0.6920213416170082,overhead_line,ln6504018-1,,1000000,7199.557856794634,51.833633333333346,abc
53,54,0.27001903752089007,0.10995066546782976,0.11353849004463121,0.2646337351077933,0.11074699310270611,0.27169827938724384,0.6959739725759837,0.3335097859867847,0.3082706578745229,0.7087291002604086,0.350258520418522,0.6920213416170083,overhead_line,ln5957526-1,,1000000,7199.557856794634,51.833633333333346,abc
54,55,0.27001903752089,0.10995066546782976,0.1135384900446312,0.26463373510779326,0.1107469931027061,0.27169827938724384,0.6959739725759837,0.3335097859867847,0.30827065787452285,0.7087291002604086,0.35025852041852196,0.6920213416170082,overhead_line,ln5715052-1,,1000000,7199.557856794634,51.833633333333346,abc
55,56,0.27001903752089,0.10995066546782975,0.11353849004463121,0.2646337351077933,0.11074699310270611,0.27169827938724384,0.6959739725759837,0.33350978598678477,0.3082706578745229,0.7087291002604086,0.35025852041852196,0.6920213416170083,overhead_line,ln5866308-1,,1000000,7199.557856794634,51.833633333333346,abc
56,57,0.27001903752089,0.10995066546782975,0.11353849004463121,0.2646337351077933,0.1107469931027061,0.27169827938724384,0.6959739725759836,0.33350978598678477,0.3082706578745229,0.7087291002604086,0.35025852041852196,0.6920213416170082,overhead_line,ln6412354-1,,1000000,7199.557856794634,51.833633333333346,abc
57,58,0.27001903752089,0.10995066546782975,0.1135384900446312,0.26463373510779326,0.1107469931027061,0.27169827938724384,0.6959739725759836,0.3335097859867847,0.3082706578745229,0.7087291002604086,0.35025852041852196,0.6920213416170082,overhead_line,ln6412355-1,,1000000,7199.557856794634,51.833633333333346,abc
58,59,0.27001903752089,0.10995066546782975,0.11353849004463121,0.2646337351077933,0.1107469931027061,0.27169827938724384,0.6959739725759836,0.3335097859867847,0.3082706578745229,0.7087291002604085,0.35025852041852196,0.6920213416170082,overhead_line,ln5745355-1,,1000000,7199.557856794634,51.833633333333346,abc
59,60,0.27001903752089,0.10995066546782975,0.11353849004463121,0.2646337351077933,0.1107469931027061,0.27169827938724384,0.6959739725759837,0.3335097859867847,0.3082706578745229,0.7087291002604086,0.35025852041852196,0.6920213416170082,overhead_line,ln5896834-1,,1000000,7199.557856794634,51.833633333333346,abc
60,61,0.27001903752089,0.10995066546782975,0.1135384900446312,0.2646337351077933,0.1107469931027061,0.2716982793872438,0.6959739725759836,0.3335097859867847,0.30827065787452285,0.7087291002604086,0.35025852041852196,0.6920213416170082,overhead_line,ln6023352-1,,1000000,7199.557856794634,51.833633333333346,abc
61,62,0.001,0.0,0.0,0.001,0.0,0.001,0.001,0.0,0.0,0.001,0.0,0.001,switch,l9407_48332_sw,CLOSED,1000000,7199.557856794634,51.833633333333346,abc
62,63,0.27001903752089,0.10995066546782975,0.11353849004463121,0.26463373510779326,0.1107469931027061,0.27169827938724384,0.6959739725759836,0.3335097859867847,0.30827065787452285,0.7087291002604086,0.3502585204185219,0.6920213416170082,overhead_line,ln6326450-1,,1000000,7199.557856794634,51.833633333333346,abc
63,64,0.27001903752089,0.10995066546782975,0.1135384900446312,0.26463373510779326,0.1107469931027061,0.27169827938724384,0.6959739725759836,0.3335097859867847,0.3082706578745229,0.7087291002604086,0.35025852041852196,0.6920213416170082,overhead_line,ln5992960-1,,1000000,7199.557856794634,51.833633333333346,abc
64,65,0.27001903752089,0.10995066546782976,0.11353849004463121,0.26463373510779326,0.1107469931027061,0.2716982793872438,0.6959739725759836,0.3335097859867847,0.3082706578745229,0.7087291002604085,0.35025852041852196,0.6920213416170082,overhead_line,ln5508630-1,,1000000,7199.557856794634,51.833633333333346,abc
65,66,0.27001903752089,0.10995066546782975,0.1135384900446312,0.26463373510779326,0.11074699310270608,0.2716982793872438,0.6959739725759836,0.3335097859867847,0.3082706578745229,0.7087291002604085,0.3502585204185219,0.6920213416170082,overhead_line,ln5805762-1,,1000000,7199.557856794634,51.833633333333346,abc
66,67,0.27001903752089,0.10995066546782975,0.11353849004463118,0.26463373510779326,0.11074699310270608,0.27169827938724384,0.6959739725759836,0.3335097859867847,0.3082706578745229,0.7087291002604085,0.3502585204185219,0.6920213416170082,overhead_line,ln6018336-1,,1000000,7199.557856794634,51.833633333333346,abc
67,68,0.27001903752089,0.10995066546782975,0.1135384900446312,0.2646337351077933,0.11074699310270608,0.2716982793872438,0.6959739725759836,0.3335097859867847,0.30827065787452285,0.7087291002604086,0.35025852041852196,0.6920213416170082,overhead_line,ln5563942-4,,1000000,7199.557856794634,51.833633333333346,abc
68,69,0.001,0.0,0.0,0.001,0.0,0.001,0.001,0.0,0.0,0.001,0.0,0.001,switch,2002200004868472_sw,CLOSED,1000000,7199.557856794634,51.833633333333346,abc
69,70,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,overhead_line,cap_2a,,1000000,7199.557856794634,51.833633333333346,a
69,70,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,overhead_line,cap_2b,,1000000,7199.557856794634,51.833633333333346,b
69,70,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,overhead_line,cap_2c,,1000000,7199.557856794634,51.833633333333346,c
70,71,0.27001903752089,0.10995066546782976,0.11353849004463121,0.26463373510779326,0.11074699310270608,0.2716982793872438,0.6959739725759836,0.3335097859867847,0.3082706578745229,0.7087291002604086,0.35025852041852196,0.6920213416170082,overhead_line,ln5563942-5,,1000000,7199.557856794634,51.833633333333346,abc
71,72,0.27001903752088996,0.10995066546782975,0.1135384900446312,0.26463373510779326,0.11074699310270608,0.27169827938724384,0.6959739725759836,0.3335097859867847,0.30827065787452285,0.7087291002604085,0.3502585204185219,0.6920213416170082,overhead_line,ln5563942-3,,1000000,7199.557856794634,51.833633333333346,abc
72,73,0.27001903752089,0.10995066546782976,0.11353849004463121,0.2646337351077933,0.11074699310270611,0.27169827938724384,0.6959739725759836,0.33350978598678477,0.3082706578745229,0.7087291002604086,0.35025852041852196,0.6920213416170083,overhead_line,ln5896833-1,,1000000,7199.557856794634,51.833633333333346,abc
73,74,0.27001903752089,0.10995066546782974,0.1135384900446312,0.26463373510779326,0.1107469931027061,0.27169827938724384,0.6959739725759836,0.33350978598678466,0.30827065787452285,0.7087291002604085,0.35025852041852196,0.6920213416170082,overhead_line,ln5805761-1,,1000000,7199.557856794634,51.833633333333346,abc
75,76,0.27001903752089,0.10995066546782975,0.11353849004463121,0.26463373510779326,0.1107469931027061,0.27169827938724384,0.6959739725759836,0.3335097859867847,0.3082706578745229,0.7087291002604086,0.35025852041852196,0.6920213416170083,overhead_line,ln5895787-1,,1000000,7199.557856794634,51.833633333333346,abc
77,75,0.27001903752088996,0.10995066546782974,0.1135384900446312,0.26463373510779326,0.1107469931027061,0.27169827938724384,0.6959739725759835,0.33350978598678466,0.3082706578745229,0.7087291002604085,0.3502585204185219,0.6920213416170081,overhead_line,ln5835149-1,,1000000,7199.557856794634,51.833633333333346,abc
78,77,0.27001903752089,0.10995066546782976,0.1135384900446312,0.26463373510779326,0.1107469931027061,0.27169827938724384,0.6959739725759836,0.3335097859867847,0.30827065787452285,0.7087291002604085,0.3502585204185219,0.6920213416170082,overhead_line,ln6198013-1,,1000000,7199.557856794634,51.833633333333346,abc
79,78,0.27001903752089,0.10995066546782975,0.11353849004463121,0.26463373510779326,0.1107469931027061,0.27169827938724384,0.6959739725759837,0.33350978598678477,0.3082706578745229,0.7087291002604086,0.350258520418522,0.6920213416170082,overhead_line,ln6198013-2,,1000000,7199.557856794634,51.833633333333346,abc
80,79,0.27001903752089,0.10995066546782975,0.11353849004463121,0.26463373510779326,0.11074699310270608,0.27169827938724384,0.6959739725759836,0.33350978598678466,0.3082706578745229,0.7087291002604085,0.35025852041852196,0.6920213416170082,overhead_line,ln6017302-1,,1000000,7199.557856794634,51.833633333333346,abc
81,80,0.27001903752089007,0.10995066546782976,0.11353849004463122,0.2646337351077933,0.1107469931027061,0.27169827938724384,0.6959739725759837,0.33350978598678477,0.3082706578745229,0.7087291002604086,0.350258520418522,0.6920213416170083,overhead_line,ln5683830-1,,1000000,7199.557856794634,51.833633333333346,abc
82,81,0.27001903752089,0.10995066546782975,0.1135384900446312,0.26463373510779326,0.1107469931027061,0.27169827938724384,0.6959739725759836,0.33350978598678466,0.3082706578745229,0.7087291002604085,0.35025852041852196,0.6920213416170082,overhead_line,ln5623408-1,,1000000,7199.557856794634,51.833633333333346,abc
83,82,0.27001903752089,0.10995066546782975,0.1135384900446312,0.26463373510779326,0.11074699310270608,0.27169827938724384,0.6959739725759836,0.3335097859867847,0.3082706578745229,0.7087291002604086,0.35025852041852196,0.6920213416170082,overhead_line,ln5774496-1,,1000000,7199.557856794634,51.833633333333346,abc
84,83,0.27001903752089,0.10995066546782975,0.11353849004463121,0.26463373510779326,0.1107469931027061,0.27169827938724384,0.6959739725759836,0.3335097859867847,0.3082706578745229,0.7087291002604086,0.35025852041852196,0.6920213416170082,overhead_line,ln5865271-1,,1000000,7199.557856794634,51.833633333333346,abc
85,84,0.27001903752089,0.10995066546782975,0.11353849004463121,0.2646337351077933,0.11074699310270611,0.27169827938724384,0.6959739725759837,0.33350978598678477,0.3082706578745229,0.7087291002604086,0.35025852041852196,0.6920213416170083,overhead_line,ln5895818-1,,1000000,7199.557856794634,51.833633333333346,abc
86,85,0.27001903752089,0.10995066546782975,0.11353849004463121,0.2646337351077933,0.11074699310270611,0.27169827938724384,0.6959739725759837,0.3335097859867847,0.3082706578745229,0.7087291002604086,0.350258520418522,0.6920213416170082,overhead_line,ln5532791-1,,1000000,7199.557856794634,51.833633333333346,abc
87,86,0.27001903752089,0.10995066546782976,0.1135384900446312,0.26463373510779326,0.11074699310270611,0.27169827938724384,0.6959739725759837,0.3335097859867847,0.3082706578745229,0.7087291002604086,0.35025852041852196,0.6920213416170083,overhead_line,ln5956503-1,,1000000,7199.557856794634,51.833633333333346,abc
88,87,0.27001903752089007,0.10995066546782976,0.11353849004463121,0.2646337351077933,0.1107469931027061,0.27169827938724384,0.6959739725759837,0.3335097859867847,0.3082706578745229,0.7087291002604086,0.35025852041852196,0.6920213416170083,overhead_line,ln6320368-1,,1000000,7199.557856794634,51.833633333333346,abc
89,88,0.27001903752089007,0.10995066546782976,0.11353849004463122,0.2646337351077933,0.11074699310270611,0.27169827938724384,0.6959739725759837,0.33350978598678477,0.3082706578745229,0.7087291002604086,0.350258520418522,0.6920213416170082,overhead_line,ln6229835-1,,1000000,7199.557856794634,51.833633333333346,abc
90,89,0.27001903752089,0.10995066546782976,0.1135384900446312,0.2646337351077933,0.11074699310270611,0.2716982793872438,0.6959739725759836,0.3335097859867847,0.30827065787452285,0.7087291002604086,0.35025852041852196,0.6920213416170082,overhead_line,ln6047605-1,,1000000,7199.557856794634,51.833633333333346,abc
91,90,0.27001903752089,0.10995066546782976,0.1135384900446312,0.26463373510779326,0.11074699310270608,0.2716982793872438,0.6959739725759836,0.3335097859867847,0.3082706578745229,0.7087291002604085,0.35025852041852196,0.6920213416170082,overhead_line,ln6379462-3,,1000000,7199.557856794634,51.833633333333346,abc
92,91,0.27001903752089,0.10995066546782975,0.1135384900446312,0.26463373510779326,0.1107469931027061,0.27169827938724384,0.6959739725759837,0.3335097859867847,0.3082706578745229,0.7087291002604086,0.35025852041852196,0.6920213416170082,overhead_line,ln6379462-2,,1000000,7199.557856794634,51.833633333333346,abc
93,92,0.27001903752089,0.10995066546782976,0.1135384900446312,0.26463373510779326,0.1107469931027061,0.27169827938724384,0.6959739725759837,0.3335097859867847,0.3082706578745229,0.7087291002604086,0.350258520418522,0.6920213416170082,overhead_line,ln6379462-1,,1000000,7199.557856794634,51.833633333333346,abc
23,93,0.27001903752089,0.10995066546782975,0.11353849004463121,0.26463373510779326,0.11074699310270608,0.2716982793872438,0.6959739725759836,0.3335097859867847,0.3082706578745229,0.7087291002604085,0.3502585204185219,0.6920213416170082,overhead_line,ln5804836-1,,1000000,7199.557856794634,51.833633333333346,abc
94,23,0.27001903752089,0.10995066546782976,0.11353849004463121,0.2646337351077933,0.1107469931027061,0.27169827938724384,0.6959739725759837,0.33350978598678477,0.30827065787452296,0.7087291002604087,0.350258520418522,0.6920213416170083,overhead_line,ln5774497-1,,1000000,7199.557856794634,51.833633333333346,abc
95,94,0.27001903752089,0.10995066546782976,0.11353849004463121,0.2646337351077933,0.11074699310270611,0.27169827938724384,0.6959739725759837,0.33350978598678477,0.3082706578745229,0.7087291002604086,0.35025852041852196,0.6920213416170083,overhead_line,ln5865272-1,,1000000,7199.557856794634,51.833633333333346,abc
96,95,0.27001903752089007,0.10995066546782976,0.11353849004463121,0.2646337351077933,0.1107469931027061,0.27169827938724384,0.6959739725759836,0.3335097859867847,0.30827065787452296,0.7087291002604086,0.350258520418522,0.6920213416170082,overhead_line,ln6380847-1,,1000000,7199.557856794634,51.833633333333346,abc
97,96,0.27001903752089007,0.10995066546782975,0.11353849004463121,0.26463373510779326,0.1107469931027061,0.27169827938724384,0.6959739725759836,0.3335097859867847,0.3082706578745229,0.7087291002604086,0.350258520418522,0.6920213416170082,overhead_line,ln6350577-1,,1000000,7199.557856794634,51.833633333333346,abc
98,97,0.27001903752089,0.10995066546782975,0.1135384900446312,0.26463373510779326,0.1107469931027061,0.27169827938724384,0.6959739725759836,0.3335097859867847,0.3082706578745229,0.7087291002604086,0.350258520418522,0.6920213416170082,overhead_line,ln6171508-1,,1000000,7199.557856794634,51.833633333333346,abc
99,98,0.001,0.0,0.0,0.001,0.0,0.001,0.001,0.0,0.0,0.001,0.0,0.001,switch,l5523_48332_sw,CLOSED,1000000,7199.557856794634,51.833633333333346,abc
100,99,0.27001903752089,0.10995066546782975,0.11353849004463121,0.2646337351077933,0.11074699310270608,0.27169827938724384,0.6959739725759836,0.3335097859867847,0.3082706578745229,0.7087291002604086,0.35025852041852196,0.6920213416170082,overhead_line,ln6049825-1,,1000000,7199.557856794634,51.833633333333346,abc
101,100,0.27001903752089,0.10995066546782975,0.11353849004463121,0.2646337351077933,0.11074699310270611,0.27169827938724384,0.6959739725759837,0.3335097859867847,0.3082706578745229,0.7087291002604086,0.350258520418522,0.6920213416170083,overhead_line,ln6320367-2,,1000000,7199.557856794634,51.833633333333346,abc
102,101,0.27001903752089,0.10995066546782975,0.1135384900446312,0.26463373510779326,0.1107469931027061,0.27169827938724384,0.6959739725759836,0.3335097859867847,0.30827065787452285,0.7087291002604086,0.35025852041852196,0.6920213416170081,overhead_line,ln6320367-3,,1000000,7199.557856794634,51.833633333333346,abc
